nodo1,nodo2,tiempo,energia_requerida,variacion_temperatura
229,178,0.15700330666667148,0.2355049600000072,-0.1177524800000036
123,156,0.2299999999999997,0.3449999999999996,0.1724999999999998
44,129,0.20666666666666675,0.31000000000000016,0.15500000000000008
236,85,0.1254320533333754,0.18814808000006308,-0.09407404000003154
81,71,0.250666666666667,0.3760000000000005,0.18800000000000025
135,124,0.22733333333333358,0.34100000000000036,0.17050000000000018
53,51,0.24466666666666678,0.36700000000000016,0.18350000000000008
115,137,0.17466666666666697,0.26200000000000045,0.13100000000000023
79,145,0.15400000000000016,0.23100000000000023,0.11550000000000012
39,182,0.2326666666666668,0.3490000000000002,0.1745000000000001
220,97,0.23628432000004504,0.35442648000006755,-0.17721324000003377
223,135,0.1665834133332794,0.2498751199999191,-0.12493755999995955
139,113,0.16666666666666619,0.24999999999999928,0.12499999999999964
185,59,0.15133333333333307,0.2269999999999996,0.1134999999999998
131,186,0.10866666666666684,0.16300000000000026,0.08150000000000013
83,204,0.0770576533332535,0.11558647999988025,0.05779323999994013
44,230,0.09431344000006685,0.14147016000010026,0.07073508000005013
111,232,0.16556378666664764,0.24834567999997148,0.12417283999998574
33,7,0.21066666666666645,0.31599999999999967,0.15799999999999984
25,243,0.26241509333335244,0.39362264000002867,0.19681132000001433
61,28,0.1273333333333331,0.19099999999999967,0.09549999999999984
108,189,0.11733333333333272,0.1759999999999991,0.08799999999999955
89,158,0.04333333333333371,0.06500000000000057,0.032500000000000286
230,51,0.11501989333326652,0.1725298399998998,-0.0862649199999499
161,221,0.05893439999993812,0.08840159999990718,0.04420079999995359
213,125,0.15279749333329845,0.2291962399999477,-0.11459811999997385
240,16,0.19492266666669594,0.2923840000000439,-0.14619200000002194
174,189,0.14933333333333346,0.2240000000000002,0.1120000000000001
196,33,0.16400000000000006,0.24600000000000008,0.12300000000000004
9,220,0.2406421866665961,0.36096327999989414,0.18048163999994707
14,52,0.1013333333333326,0.15199999999999889,0.07599999999999944
136,72,0.08066666666666672,0.12100000000000008,0.06050000000000004
131,9,0.19600000000000078,0.2940000000000012,0.1470000000000006
28,5,0.06199999999999951,0.09299999999999926,0.04649999999999963
151,139,0.21466666666666706,0.3220000000000006,0.1610000000000003
4,42,0.08666666666666742,0.13000000000000114,0.06500000000000057
153,129,0.10333333333333362,0.15500000000000042,0.07750000000000021
45,87,0.10933333333333337,0.16400000000000006,0.08200000000000003
75,215,0.20280191999992497,0.30420287999988743,0.15210143999994372
59,134,0.26333333333333303,0.3949999999999996,0.1974999999999998
188,151,0.18933333333333405,0.28400000000000103,0.14200000000000051
223,185,0.2407499200000539,0.36112488000008086,-0.18056244000004043
110,152,0.21733333333333368,0.3260000000000005,0.16300000000000026
230,196,0.23310085333337488,0.3496512800000623,-0.17482564000003115
143,44,0.0826666666666668,0.1240000000000002,0.0620000000000001
218,120,0.21209701333331452,0.31814551999997176,-0.15907275999998588
152,230,0.25701989333326625,0.3855298399998993,0.19276491999994966
199,143,0.24933333333333393,0.3740000000000009,0.18700000000000044
45,137,0.21599999999999966,0.3239999999999995,0.16199999999999976
70,87,0.21400000000000052,0.3210000000000008,0.1605000000000004
52,137,0.1466666666666664,0.21999999999999958,0.10999999999999979
151,188,0.18933333333333405,0.28400000000000103,0.14200000000000051
26,51,0.10333333333333314,0.15499999999999972,0.07749999999999986
4,224,0.2648849066667083,0.3973273600000624,0.1986636800000312
191,227,0.07071599999993101,0.10607399999989653,0.053036999999948264
212,171,0.20417285333325735,0.30625927999988606,-0.15312963999994303
65,180,0.260666666666666,0.39099999999999896,0.19549999999999948
230,44,0.09431344000006685,0.14147016000010026,-0.07073508000005013
213,136,0.24864282666667872,0.37296424000001804,-0.18648212000000902
182,122,0.17066666666666588,0.2559999999999988,0.1279999999999994
30,229,0.1576699733333385,0.2365049600000077,0.11825248000000385
125,72,0.2380000000000005,0.35700000000000076,0.17850000000000038
193,180,0.26266666666666605,0.3939999999999991,0.19699999999999954
175,29,0.26400000000000007,0.3960000000000001,0.19800000000000004
236,123,0.2053342400000801,0.3080013600001202,-0.1540006800000601
234,1,0.10298746666669795,0.15448120000004692,-0.07724060000002346
157,162,0.2253333333333335,0.33800000000000024,0.16900000000000012
141,57,0.17866666666666664,0.26799999999999996,0.13399999999999998
189,25,0.22399999999999995,0.33599999999999997,0.16799999999999998
231,153,0.16118021333343838,0.24177032000015758,-0.12088516000007879
240,189,0.0851358933333818,0.12770384000007268,-0.06385192000003634
78,6,0.20466666666666763,0.30700000000000144,0.15350000000000072
168,40,0.23866666666666655,0.3579999999999998,0.1789999999999999
142,205,0.18488431999991614,0.2773264799998742,0.1386632399999371
224,63,0.23488490666670903,0.35232736000006354,-0.17616368000003177
243,139,0.18708176000001894,0.2806226400000284,-0.1403113200000142
112,223,0.18121647999996734,0.271824719999951,0.1359123599999755
134,72,0.1426666666666672,0.21400000000000077,0.10700000000000039
122,198,0.07466666666666602,0.11199999999999903,0.055999999999999515
217,7,0.11424949333327088,0.1713742399999063,-0.08568711999995315
139,106,0.26199999999999996,0.39299999999999996,0.19649999999999998
205,173,0.12821765333324986,0.1923264799998748,-0.0961632399999374
169,76,0.06199999999999998,0.09299999999999997,0.046499999999999986
235,153,0.1705883733333683,0.25588256000005244,-0.12794128000002622
78,160,0.16266666666666557,0.24399999999999836,0.12199999999999918
123,208,0.05120479999992682,0.07680719999989023,0.038403599999945116
177,232,0.14443621333335271,0.2166543200000291,0.10832716000001455
12,55,0.026666666666665624,0.03999999999999844,0.01999999999999922
203,186,0.25593706666663063,0.38390559999994595,-0.19195279999997297
48,173,0.11266666666666698,0.16900000000000048,0.08450000000000024
43,241,0.23373536000000333,0.350603040000005,0.1753015200000025
226,63,0.22006890666670528,0.3301033600000579,-0.16505168000002896
79,201,0.26611285333332735,0.399169279999991,0.1995846399999955
7,129,0.12133333333333288,0.18199999999999933,0.09099999999999966
19,65,0.13666666666666696,0.20500000000000043,0.10250000000000022
108,10,0.24399999999999977,0.36599999999999966,0.18299999999999983
41,117,0.2626666666666665,0.3939999999999998,0.1969999999999999
10,107,0.18066666666666673,0.2710000000000001,0.13550000000000004
122,202,0.17791994666667488,0.2668799200000123,0.13343996000000616
200,93,0.08466666666666593,0.1269999999999989,0.06349999999999945
9,21,0.11666666666666761,0.17500000000000143,0.08750000000000072
191,85,0.1973333333333334,0.2960000000000001,0.14800000000000005
191,33,0.22000000000000028,0.3300000000000004,0.1650000000000002
241,2,0.2609291733333691,0.3913937600000537,-0.19569688000002686
17,96,0.15866666666666684,0.23800000000000027,0.11900000000000013
161,75,0.2,0.3,0.15
62,52,0.13066666666666674,0.1960000000000001,0.09800000000000005
123,1,0.250666666666667,0.3760000000000005,0.18800000000000025
18,132,0.237333333333333,0.35599999999999954,0.17799999999999977
215,75,0.20280191999992497,0.30420287999988743,-0.15210143999994372
18,6,0.23866666666666608,0.3579999999999991,0.17899999999999955
243,172,0.15308176000001955,0.22962264000002933,-0.11481132000001466
211,143,0.18254933333325596,0.27382399999988394,-0.13691199999994197
233,191,0.1587230399999181,0.23808455999987715,-0.11904227999993858
146,160,0.09733333333333244,0.14599999999999866,0.07299999999999933
123,33,0.08599999999999994,0.12899999999999992,0.06449999999999996
130,138,0.22600000000000003,0.3390000000000001,0.16950000000000004
168,98,0.1753333333333335,0.26300000000000023,0.13150000000000012
176,8,0.2199999999999998,0.32999999999999974,0.16499999999999987
153,54,0.2346666666666664,0.3519999999999996,0.1759999999999998
191,53,0.14866666666666692,0.2230000000000004,0.1115000000000002
170,73,0.11466666666666707,0.1720000000000006,0.0860000000000003
173,137,0.2400000000000001,0.36000000000000015,0.18000000000000008
99,57,0.24000000000000057,0.3600000000000009,0.18000000000000044
175,107,0.0860000000000009,0.12900000000000134,0.06450000000000067
101,154,0.07999999999999924,0.11999999999999886,0.05999999999999943
132,107,0.1193333333333328,0.17899999999999922,0.08949999999999961
238,44,0.21743440000002703,0.3261516000000405,-0.16307580000002025
135,37,0.19399999999999978,0.29099999999999965,0.14549999999999982
143,129,0.12399999999999996,0.18599999999999994,0.09299999999999997
65,10,0.14333333333333323,0.21499999999999986,0.10749999999999993
200,1,0.15200000000000008,0.22800000000000012,0.11400000000000006
190,148,0.14733333333333246,0.22099999999999867,0.11049999999999933
23,149,0.14866666666666742,0.22300000000000111,0.11150000000000056
57,32,0.21400000000000005,0.32100000000000006,0.16050000000000003
13,12,0.22399999999999995,0.33599999999999997,0.16799999999999998
100,152,0.113333333333334,0.17000000000000098,0.08500000000000049
89,188,0.23133333333333325,0.34699999999999986,0.17349999999999993
232,164,0.08268410666665886,0.1240261599999883,-0.06201307999999415
144,96,0.24666666666666734,0.370000000000001,0.1850000000000005
6,94,0.2400000000000001,0.36000000000000015,0.18000000000000008
32,181,0.0926666666666667,0.13900000000000007,0.06950000000000003
98,230,0.24823247999995884,0.3723487199999383,0.18617435999996915
196,58,0.03733333333333396,0.05600000000000094,0.02800000000000047
205,99,0.24311568000008396,0.364673520000126,-0.182336760000063
134,27,0.05466666666666668,0.08200000000000003,0.041000000000000016
53,47,0.20733333333333376,0.31100000000000066,0.15550000000000033
183,137,0.22399999999999995,0.33599999999999997,0.16799999999999998
49,211,0.12954410666662425,0.1943161599999364,0.0971580799999682
209,155,0.15257349333332967,0.22886023999999452,-0.11443011999999726
219,110,0.12672928000002864,0.19009392000004297,-0.09504696000002148
123,47,0.15799999999999984,0.23699999999999974,0.11849999999999987
123,42,0.20733333333333376,0.31100000000000066,0.15550000000000033
12,169,0.1346666666666664,0.2019999999999996,0.1009999999999998
138,85,0.11266666666666651,0.16899999999999976,0.08449999999999988
98,119,0.24400000000000024,0.3660000000000004,0.1830000000000002
166,243,0.20588869333338142,0.30883304000007217,0.15441652000003608
118,229,0.12500330666667167,0.18750496000000752,0.09375248000000376
219,120,0.24254389333337467,0.363815840000062,-0.181907920000031
66,237,0.18170655999996274,0.27255983999994415,0.13627991999997208
25,142,0.14266666666666622,0.21399999999999936,0.10699999999999968
243,128,0.03691823999998102,0.05537735999997153,-0.027688679999985765
225,113,0.18650618666666835,0.2797592800000025,-0.13987964000000125
232,1,0.1595637866666479,0.23934567999997186,-0.11967283999998593
143,230,0.08764677333340103,0.13147016000010153,0.06573508000005077
8,35,0.10466666666666669,0.15700000000000003,0.07850000000000001
53,81,0.17933333333333318,0.2689999999999998,0.1344999999999999
141,95,0.2133333333333335,0.3200000000000003,0.16000000000000014
237,81,0.057165333333303654,0.08574799999995548,-0.04287399999997774
64,9,0.11799999999999973,0.1769999999999996,0.0884999999999998
70,163,0.2560000000000002,0.38400000000000034,0.19200000000000017
47,148,0.23933333333333356,0.3590000000000003,0.17950000000000016
135,242,0.1674433066666798,0.25116496000001975,0.12558248000000988
133,158,0.0759999999999991,0.11399999999999863,0.056999999999999315
243,150,0.19388869333338146,0.29083304000007215,-0.14541652000003608
237,63,0.24896010666670396,0.373440160000056,-0.186720080000028
92,202,0.13565679999997637,0.20348519999996456,0.10174259999998228
51,230,0.11501989333326652,0.1725298399998998,0.0862649199999499
166,240,0.1861974399999511,0.27929615999992663,0.13964807999996331
75,226,0.23406890666670488,0.3511033600000573,0.17555168000002866
157,28,0.13599999999999995,0.2039999999999999,0.10199999999999995
59,148,0.15666666666666723,0.23500000000000085,0.11750000000000042
244,109,0.07057296000002537,0.10585944000003807,-0.05292972000001903
41,80,0.09066666666666758,0.13600000000000137,0.06800000000000068
173,194,0.2213333333333324,0.33199999999999863,0.16599999999999931
9,124,0.1766666666666661,0.2649999999999991,0.13249999999999956
110,4,0.22466666666666743,0.3370000000000012,0.1685000000000006
164,110,0.12266666666666642,0.18399999999999964,0.09199999999999982
35,149,0.13999999999999962,0.20999999999999944,0.10499999999999972
136,213,0.24864282666667872,0.37296424000001804,0.18648212000000902
133,61,0.17933333333333223,0.26899999999999835,0.13449999999999918
168,103,0.20000000000000048,0.3000000000000007,0.15000000000000036
4,202,0.23991994666667485,0.3598799200000123,0.17993996000000614
27,68,0.22733333333333264,0.34099999999999897,0.17049999999999949
89,243,0.1757484266666855,0.2636226400000282,0.1318113200000141
210,9,0.0316298133332296,0.04744471999984441,-0.023722359999922206
178,5,0.19533333333333283,0.29299999999999926,0.14649999999999963
164,209,0.18135866666667652,0.27203800000001477,0.13601900000000738
135,194,0.12533333333333255,0.18799999999999883,0.09399999999999942
36,62,0.24466666666666725,0.3670000000000009,0.18350000000000044
64,222,0.13523194666663158,0.2028479199999474,0.1014239599999737
71,232,0.1633507733333256,0.2450261599999884,0.1225130799999942
78,214,0.2468400533332987,0.37026007999994803,0.18513003999997402
187,55,0.2159999999999992,0.3239999999999988,0.1619999999999994
175,105,0.06000000000000038,0.09000000000000057,0.04500000000000028
240,159,0.17580256000004796,0.2637038400000719,-0.13185192000003595
101,154,0.07999999999999924,0.11999999999999886,0.05999999999999943
207,136,0.25568042666673657,0.3835206400001049,-0.19176032000005244
125,42,0.1600000000000004,0.24000000000000057,0.12000000000000029
117,78,0.12133333333333335,0.18200000000000002,0.09100000000000001
52,34,0.03933333333333309,0.05899999999999963,0.029499999999999815
21,54,0.23466666666666736,0.35200000000000103,0.17600000000000052
194,15,0.1613333333333339,0.24200000000000088,0.12100000000000044
212,83,0.2405757333332564,0.3608635999998846,-0.1804317999999423
30,244,0.19847642666663318,0.2977146399999498,0.1488573199999749
233,33,0.10791877333342464,0.16187816000013697,-0.08093908000006848
216,110,0.07976256000005862,0.11964384000008792,-0.05982192000004396
159,223,0.10478352000003213,0.15717528000004818,0.07858764000002409
146,112,0.20666666666666725,0.31000000000000083,0.15500000000000042
43,38,0.1899999999999996,0.2849999999999994,0.1424999999999997
150,243,0.19388869333338146,0.29083304000007215,0.14541652000003608
49,190,0.2580000000000003,0.38700000000000045,0.19350000000000023
159,98,0.20200000000000007,0.3030000000000001,0.15150000000000005
221,38,0.2328953599999238,0.3493430399998857,-0.17467151999994285
150,115,0.24933333333333346,0.3740000000000002,0.1870000000000001
235,143,0.14992170666670196,0.22488256000005294,-0.11244128000002647
10,78,0.1553333333333332,0.23299999999999982,0.11649999999999991
110,206,0.07921311999994458,0.11881967999991687,0.059409839999958435
188,32,0.19333333333333325,0.28999999999999987,0.14499999999999993
74,216,0.1190958933333917,0.17864384000008754,0.08932192000004377
147,119,0.09666666666666639,0.14499999999999957,0.07249999999999979
203,170,0.17544042666667348,0.2631606400000102,-0.1315803200000051
97,196,0.2166666666666662,0.3249999999999993,0.16249999999999964
209,195,0.2446920000000105,0.3670380000000158,-0.1835190000000079
99,148,0.08933333333333356,0.13400000000000034,0.06700000000000017
64,238,0.18030362666667987,0.2704554400000198,0.1352277200000099
54,125,0.15266666666666662,0.22899999999999993,0.11449999999999996
134,100,0.11999999999999934,0.179999999999999,0.0899999999999995
38,234,0.14999983999992755,0.22499975999989133,0.11249987999994567
34,23,0.21400000000000052,0.3210000000000008,0.1605000000000004
28,149,0.2380000000000005,0.35700000000000076,0.17850000000000038
59,221,0.21760106666660542,0.32640159999990814,0.16320079999995407
211,196,0.15421077333329122,0.23131615999993685,-0.11565807999996842
191,81,0.07466666666666602,0.11199999999999903,0.055999999999999515
187,16,0.2626666666666665,0.3939999999999998,0.1969999999999999
218,111,0.23919930666664868,0.358798959999973,-0.1793994799999865
222,82,0.2133398933332709,0.3200098399999064,-0.1600049199999532
27,83,0.23599999999999993,0.3539999999999999,0.17699999999999996
123,171,0.19599999999999984,0.29399999999999976,0.14699999999999988
18,38,0.23533333333333342,0.3530000000000001,0.17650000000000005
94,5,0.06800000000000116,0.10200000000000173,0.051000000000000864
44,226,0.17543103999999185,0.26314655999998776,0.13157327999999388
20,142,0.15066666666666653,0.2259999999999998,0.1129999999999999
50,240,0.1675307733332848,0.2512961599999272,0.1256480799999636
82,51,0.2046666666666667,0.30700000000000005,0.15350000000000003
19,56,0.049999999999999524,0.07499999999999929,0.037499999999999645
229,28,0.09146879999998893,0.13720319999998337,-0.06860159999999169
115,205,0.16961040000005453,0.2544156000000818,0.1272078000000409
114,29,0.20733333333333234,0.3109999999999985,0.15549999999999925
134,86,0.13733333333333395,0.20600000000000093,0.10300000000000047
143,191,0.25333333333333363,0.38000000000000045,0.19000000000000022
150,165,0.20333333333333362,0.30500000000000044,0.15250000000000022
189,5,0.16400000000000006,0.24600000000000008,0.12300000000000004
26,204,0.08772431999991995,0.1315864799998799,0.06579323999993995
111,53,0.22733333333333264,0.34099999999999897,0.17049999999999949
113,17,0.20733333333333423,0.3110000000000014,0.1555000000000007
71,33,0.212,0.31799999999999995,0.15899999999999997
167,168,0.1913333333333341,0.28700000000000114,0.14350000000000057
14,70,0.1460000000000008,0.2190000000000012,0.1095000000000006
117,29,0.048666666666665984,0.07299999999999898,0.03649999999999949
121,98,0.2546666666666662,0.38199999999999934,0.19099999999999967
45,187,0.02866666666666665,0.04299999999999997,0.021499999999999984
143,75,0.23733333333333348,0.3560000000000002,0.1780000000000001
147,102,0.04799999999999945,0.07199999999999918,0.03599999999999959
174,161,0.17399999999999996,0.26099999999999995,0.13049999999999998
213,7,0.16053584000003412,0.24080376000005116,-0.12040188000002558
176,150,0.2546666666666667,0.382,0.191
241,159,0.26173536000000297,0.39260304000000446,-0.19630152000000223
70,240,0.14686410666661848,0.22029615999992772,0.11014807999996386
8,21,0.22999999999999923,0.34499999999999886,0.17249999999999943
35,115,0.17800000000000057,0.2670000000000009,0.13350000000000045
167,87,0.24933333333333346,0.3740000000000002,0.1870000000000001
44,167,0.22399999999999948,0.33599999999999924,0.16799999999999962
240,108,0.15974399999997074,0.23961599999995614,-0.11980799999997807
123,230,0.1383532266665995,0.2075298399998992,0.1037649199999496
237,21,0.2031653333333035,0.3047479999999553,-0.15237399999997764
205,82,0.1756104000000543,0.26341560000008146,-0.13170780000004073
149,172,0.16933333333333375,0.2540000000000006,0.1270000000000003
218,164,0.15143034666664715,0.2271455199999707,-0.11357275999998535
44,234,0.1863208000000313,0.27948120000004695,0.13974060000002347
92,99,0.12666666666666657,0.18999999999999986,0.09499999999999993
79,54,0.25733333333333375,0.3860000000000007,0.19300000000000034
191,137,0.22399999999999995,0.33599999999999997,0.16799999999999998
189,2,0.21866666666666626,0.3279999999999994,0.1639999999999997
149,173,0.2259999999999991,0.33899999999999864,0.16949999999999932
23,62,0.08266666666666632,0.12399999999999949,0.06199999999999974
62,187,0.11133333333333392,0.16700000000000087,0.08350000000000043
212,152,0.26057573333325623,0.3908635999998843,-0.19543179999994215
178,128,0.22266666666666596,0.3339999999999989,0.16699999999999945
44,74,0.18933333333333308,0.28399999999999964,0.14199999999999982
227,125,0.2005152533333785,0.30077288000006774,-0.15038644000003387
140,70,0.049333333333333465,0.0740000000000002,0.0370000000000001
207,190,0.23730986666658538,0.35596479999987807,-0.17798239999993903
44,216,0.16313376000003785,0.24470064000005678,0.12235032000002839
94,184,0.0653333333333336,0.09800000000000039,0.049000000000000196
58,123,0.19400000000000026,0.29100000000000037,0.14550000000000018
109,243,0.1081113066666191,0.16216695999992864,0.08108347999996432
135,40,0.2526666666666666,0.3789999999999999,0.18949999999999995
75,129,0.18666666666666648,0.2799999999999997,0.13999999999999985
223,152,0.2634165866667203,0.3951248800000805,-0.19756244000004025
132,127,0.1433333333333337,0.21500000000000058,0.10750000000000029
182,107,0.19000000000000009,0.28500000000000014,0.14250000000000007
143,207,0.16669013333341526,0.25003520000012286,0.12501760000006143
155,134,0.162666666666667,0.2440000000000005,0.12200000000000025
120,130,0.2586666666666673,0.38800000000000096,0.19400000000000048
144,137,0.1619999999999995,0.24299999999999927,0.12149999999999964
185,18,0.08800000000000002,0.13200000000000003,0.06600000000000002
25,84,0.25066666666666654,0.3759999999999998,0.1879999999999999
59,64,0.09800000000000039,0.1470000000000006,0.0735000000000003
35,87,0.2526666666666666,0.3789999999999999,0.18949999999999995
116,229,0.2076633599999956,0.3114950399999934,0.1557475199999967
118,37,0.14866666666666645,0.2229999999999997,0.11149999999999985
205,185,0.1831156800000836,0.2746735200001254,-0.1373367600000627
120,43,0.2540000000000006,0.38100000000000095,0.19050000000000047
161,206,0.2505464533332779,0.3758196799999169,0.18790983999995844
34,21,0.21733333333333368,0.3260000000000005,0.16300000000000026
114,210,0.13040111999991855,0.19560167999987782,0.09780083999993891
81,49,0.2660000000000006,0.3990000000000009,0.19950000000000045
55,103,0.2093333333333329,0.31399999999999934,0.15699999999999967
161,99,0.17933333333333318,0.2689999999999998,0.1344999999999999
159,186,0.249333333333333,0.3739999999999995,0.18699999999999975
97,218,0.22723632000001903,0.34085448000002855,0.17042724000001427
131,78,0.1600000000000004,0.24000000000000057,0.12000000000000029
233,195,0.1492769600000822,0.2239154400001233,-0.11195772000006166
21,224,0.19578175999995864,0.293672639999938,0.146836319999969
187,53,0.26266666666666605,0.3939999999999991,0.19699999999999954
95,117,0.05799999999999983,0.08699999999999974,0.04349999999999987
31,95,0.18933333333333355,0.28400000000000036,0.14200000000000018
219,123,0.05072928000002861,0.07609392000004292,-0.03804696000002146
186,132,0.24399999999999977,0.36599999999999966,0.18299999999999983
180,185,0.14400000000000024,0.21600000000000036,0.10800000000000018
65,88,0.11400000000000006,0.1710000000000001,0.08550000000000005
225,178,0.2025625066666663,0.30384375999999946,-0.15192187999999973
226,171,0.13876437333332536,0.20814655999998805,-0.10407327999999402
67,61,0.24733333333333338,0.3710000000000001,0.18550000000000005
113,168,0.24333333333333276,0.36499999999999916,0.18249999999999958
196,136,0.1853333333333334,0.27800000000000014,0.13900000000000007
214,82,0.1004932800000347,0.15073992000005204,-0.07536996000002602
115,200,0.16066666666666643,0.24099999999999966,0.12049999999999983
87,187,0.10066666666666653,0.1509999999999998,0.0754999999999999
182,202,0.23032346666664313,0.34548519999996474,0.17274259999998237
33,207,0.0936529066665969,0.14047935999989533,0.07023967999994767
123,1,0.250666666666667,0.3760000000000005,0.18800000000000025
143,44,0.0826666666666668,0.1240000000000002,0.0620000000000001
59,182,0.24199999999999922,0.3629999999999988,0.1814999999999994
191,234,0.07367919999996815,0.11051879999995222,0.05525939999997611
74,86,0.14733333333333293,0.22099999999999936,0.11049999999999968
158,6,0.13933333333333356,0.20900000000000035,0.10450000000000018
158,194,0.0666666666666662,0.09999999999999928,0.04999999999999964
108,61,0.237333333333333,0.35599999999999954,0.17799999999999977
97,4,0.07133333333333383,0.10700000000000073,0.05350000000000037
11,164,0.12133333333333335,0.18200000000000002,0.09100000000000001
8,169,0.11400000000000006,0.1710000000000001,0.08550000000000005
231,11,0.1693556800000697,0.2540335200001046,-0.1270167600000523
170,79,0.018666666666667216,0.028000000000000823,0.014000000000000411
137,38,0.10933333333333337,0.16400000000000006,0.08200000000000003
89,115,0.18066666666666673,0.2710000000000001,0.13550000000000004
114,214,0.07445264000006943,0.11167896000010416,0.05583948000005208
223,81,0.2294501866666986,0.34417528000004793,-0.17208764000002397
90,40,0.2393333333333331,0.35899999999999965,0.17949999999999983
70,149,0.13866666666666608,0.20799999999999913,0.10399999999999957
56,117,0.21733333333333368,0.3260000000000005,0.16300000000000026
128,194,0.18933333333333405,0.28400000000000103,0.14200000000000051
139,131,0.1466666666666664,0.21999999999999958,0.10999999999999979
62,94,0.2633333333333326,0.39499999999999885,0.19749999999999943
18,170,0.07866666666666712,0.11800000000000069,0.059000000000000344
11,130,0.24333333333333323,0.3649999999999999,0.18249999999999994
171,98,0.2246666666666665,0.33699999999999974,0.16849999999999987
177,54,0.23066666666666671,0.3460000000000001,0.17300000000000004
184,35,0.23599999999999993,0.3539999999999999,0.17699999999999996
33,236,0.20866757333341374,0.3130013600001206,0.1565006800000603
8,149,0.2046666666666667,0.30700000000000005,0.15350000000000003
37,117,0.21133333333333346,0.31700000000000017,0.15850000000000009
71,207,0.23869013333341466,0.358035200000122,0.179017600000061
90,89,0.18066666666666625,0.27099999999999935,0.13549999999999968
134,185,0.25599999999999973,0.3839999999999996,0.1919999999999998
57,145,0.14466666666666678,0.21700000000000016,0.10850000000000008
145,56,0.20933333333333337,0.31400000000000006,0.15700000000000003
143,33,0.14000000000000057,0.21000000000000085,0.10500000000000043
108,144,0.08133333333333326,0.12199999999999989,0.06099999999999994
60,148,0.2426666666666667,0.36400000000000005,0.18200000000000002
156,41,0.24133333333333365,0.36200000000000043,0.18100000000000022
178,61,0.08733333333333348,0.13100000000000023,0.06550000000000011
159,115,0.08599999999999994,0.12899999999999992,0.06449999999999996
35,138,0.24533333333333285,0.36799999999999927,0.18399999999999964
186,38,0.22866666666666666,0.34299999999999997,0.17149999999999999
59,63,0.21000000000000038,0.31500000000000056,0.15750000000000028
5,241,0.20626250666670293,0.30939376000005436,0.15469688000002718
21,38,0.00599999999999928,0.00899999999999892,0.00449999999999946
165,87,0.14599999999999985,0.21899999999999978,0.10949999999999989
85,44,0.25066666666666654,0.3759999999999998,0.1879999999999999
51,212,0.23550618666659062,0.35325927999988593,0.17662963999994297
143,233,0.11325210666675786,0.1698781600001368,0.0849390800000684
89,139,0.03000000000000019,0.04500000000000028,0.02250000000000014
115,229,0.25146879999998883,0.37720319999998325,0.18860159999999163
64,210,0.08637018666677013,0.1295552800001552,0.0647776400000776
196,209,0.12257349333332997,0.18386023999999496,0.09193011999999748
97,206,0.263757759999937,0.3956366399999055,0.19781831999995275
196,217,0.16887861333326887,0.2533179199999033,0.12665895999995164
129,221,0.24577130666674282,0.3686569600001143,0.18432848000005714
41,175,0.24333333333333323,0.3649999999999999,0.18249999999999994
21,54,0.23466666666666736,0.35200000000000103,0.17600000000000052
5,189,0.16400000000000006,0.24600000000000008,0.12300000000000004
173,172,0.22066666666666587,0.3309999999999988,0.1654999999999994
129,219,0.1833959466666954,0.2750939200000431,0.13754696000002156
216,161,0.13286623999996153,0.19929935999994228,-0.09964967999997114
117,89,0.21399999999999958,0.3209999999999994,0.1604999999999997
52,55,0.2246666666666665,0.33699999999999974,0.16849999999999987
51,201,0.22713514666663126,0.3407027199999469,0.17035135999997345
36,101,0.1806666666666672,0.2710000000000008,0.1355000000000004
236,164,0.17276538666670832,0.25914808000006245,-0.12957404000003123
96,194,0.2486666666666674,0.3730000000000011,0.18650000000000055
83,213,0.2347974933332992,0.3521962399999488,0.1760981199999744
153,226,0.15873557333337138,0.23810336000005705,0.11905168000002853
199,211,0.23287743999995789,0.3493161599999368,0.1746580799999684
237,16,0.20703989333329625,0.3105598399999444,-0.1552799199999722
77,4,0.19999999999999954,0.29999999999999927,0.14999999999999963
65,117,0.13066666666666624,0.19599999999999937,0.09799999999999968
73,202,0.2169901333333101,0.32548519999996517,0.16274259999998258
226,38,0.21659775999996167,0.3248966399999425,-0.16244831999997125
206,171,0.24454645333327818,0.36681967999991727,-0.18340983999995863
162,37,0.24599999999999986,0.3689999999999998,0.1844999999999999
58,199,0.1160000000000006,0.1740000000000009,0.08700000000000045
113,135,0.2573333333333328,0.38599999999999923,0.19299999999999962
153,219,0.10187722666670757,0.15281584000006135,0.07640792000003067
233,124,0.17541455999990915,0.2631218399998637,-0.13156091999993186
107,132,0.1193333333333328,0.17899999999999922,0.08949999999999961
200,203,0.2252703999999639,0.33790559999994585,0.16895279999997292
227,33,0.15651525333337873,0.23477288000006807,-0.11738644000003404
170,185,0.03733333333333396,0.05600000000000094,0.02800000000000047
124,173,0.21133333333333298,0.31699999999999945,0.15849999999999972
99,210,0.1837035200001035,0.2755552800001553,0.13777764000007764
119,52,0.21066666666666692,0.3160000000000004,0.1580000000000002
146,105,0.14866666666666645,0.2229999999999997,0.11149999999999985
96,166,0.23800000000000002,0.35700000000000004,0.17850000000000002
112,115,0.19999999999999954,0.29999999999999927,0.14999999999999963
219,123,0.05072928000002861,0.07609392000004292,-0.03804696000002146
239,30,0.03832709333328618,0.057490639999929274,-0.028745319999964637
89,225,0.14717285333333432,0.22075928000000147,0.11037964000000074
