nodo1,nodo2,tiempo,variacion_energia,variacion_temperatura
372,546,44.22936820256196,0.08091997868590241,1
568,622,38.55795172659974,0.08091997868590241,1
733,108,50.51729136733199,0.08091997868590241,1
127,669,43.14636072984822,0.08091997868590241,-1
930,25,37.04383534014002,0.08091997868590241,1
725,417,89.66691622005735,0.08091997868590241,1
102,518,45.73259048335896,0.08091997868590241,1
269,102,13.234258336920401,0.08091997868590241,1
64,319,50.034943118669766,0.08091997868590241,1
801,73,51.235778124387,0.08091997868590241,1
972,653,6.302969970131648,0.08091997868590241,1
146,780,4.495246021731318,0.08091997868590241,1
310,532,24.514080999021637,0.08091997868590241,1
994,309,74.21751172645057,0.08091997868590241,1
268,256,37.76634580184181,0.08091997868590241,1
134,548,61.57234580829914,0.08091997868590241,1
850,789,57.02457241481677,0.08091997868590241,1
999,796,37.956139939280305,0.08091997868590241,1
98,419,32.032156145402105,0.08091997868590241,1
925,746,22.14275385783802,0.08091997868590241,1
420,377,58.05689952432744,0.08091997868590241,1
829,833,33.687288422331804,0.08091997868590241,1
643,818,62.99097951423649,0.08091997868590241,1
283,99,24.696540314669825,0.08091997868590241,1
757,202,34.808802816764576,0.08091997868590241,1
904,634,76.82028011787844,0.08091997868590241,-1
792,804,32.534989868373245,0.08091997868590241,1
536,879,24.790231823950837,0.08091997868590241,1
60,526,24.823065278188498,0.08091997868590241,1
749,219,84.75207295374041,0.08091997868590241,1
895,446,36.4307597646946,0.08091997868590241,1
181,619,20.534243535410155,0.08091997868590241,1
998,974,36.14186636527869,0.08091997868590241,1
396,801,15.250540209218487,0.08091997868590241,-1
455,486,8.61350063514285,0.08091997868590241,1
393,756,34.412087093297444,0.08091997868590241,1
560,731,63.881700464624004,0.08091997868590241,1
376,444,48.3982906182654,0.08091997868590241,1
229,720,37.0264368479335,0.08091997868590241,1
5,275,19.116865813391268,0.08091997868590241,1
238,559,66.34369681031895,0.08091997868590241,1
375,394,51.76214072499888,0.08091997868590241,1
142,145,10.167867973837748,0.08091997868590241,1
95,573,25.36670426765598,0.08091997868590241,1
112,224,63.87969530982081,0.08091997868590241,1
349,739,19.98253645086949,0.08091997868590241,1
777,587,17.25231047526169,0.08091997868590241,1
245,567,44.130436731101895,0.08091997868590241,1
49,582,46.358591252895316,0.08091997868590241,1
928,361,63.87142251262132,0.08091997868590241,1
910,383,32.571626748639524,0.08091997868590241,1
714,645,26.455442930579974,0.08091997868590241,1
249,371,34.39373410895086,0.08091997868590241,1
136,513,62.37277470658296,0.08091997868590241,1
223,254,53.95800885568895,0.08091997868590241,1
492,28,39.954564429331185,0.08091997868590241,1
438,978,35.08295034607675,0.08091997868590241,1
130,870,34.03416959980166,0.08091997868590241,1
225,492,19.502899388632553,0.08091997868590241,1
722,671,61.65811594148064,0.08091997868590241,1
962,773,20.69838726724215,0.08091997868590241,1
721,185,23.847058993778205,0.08091997868590241,1
806,906,12.456344079957168,0.08091997868590241,1
953,231,51.470097539958324,0.08091997868590241,1
48,29,13.562585058017573,0.08091997868590241,1
326,647,66.60768617831994,0.08091997868590241,1
250,3,17.992849438527916,0.08091997868590241,1
495,717,35.29895549593725,0.08091997868590241,1
828,595,36.975834162070896,0.08091997868590241,1
55,901,39.99731977396758,0.08091997868590241,-1
933,289,7.124843193731226,0.08091997868590241,1
290,626,56.17869288895991,0.08091997868590241,1
90,973,32.27186810807361,0.08091997868590241,1
674,63,68.64192215920251,0.08091997868590241,1
86,902,45.56412080033461,0.08091997868590241,1
564,889,17.96897181747506,0.08091997868590241,1
891,494,2.4241366432058613,0.08091997868590241,1
950,824,68.89098548052714,0.08091997868590241,-1
671,48,37.384340703392915,0.08091997868590241,1
579,610,51.198796048465084,0.08091997868590241,-1
758,602,51.75396181797153,0.08091997868590241,1
679,688,61.08218014326671,0.08091997868590241,1
368,489,66.18246673501166,0.08091997868590241,1
762,795,11.708706726529721,0.08091997868590241,1
115,154,61.519860706908126,0.08091997868590241,1
434,755,24.38735950324407,0.08091997868590241,1
124,294,30.18200959917938,0.08091997868590241,1
581,308,45.44516958940176,0.08091997868590241,1
221,691,54.131782156066905,0.08091997868590241,1
151,726,87.25948832526089,0.08091997868590241,1
378,77,68.96498385811238,0.08091997868590241,1
79,90,25.265699138239277,0.08091997868590241,1
865,192,1.7944676632044017,0.08091997868590241,1
559,95,53.98234329040768,0.08091997868590241,1
990,158,19.796460721588154,0.08091997868590241,1
995,480,54.53744740109811,0.08091997868590241,1
206,500,46.69805744123993,0.08091997868590241,1
277,321,84.24684416527664,0.08091997868590241,1
8,737,15.863863878056229,0.08091997868590241,1
412,397,37.09344455511192,0.08091997868590241,1
384,847,46.19706071462405,0.08091997868590241,1
312,599,58.71272619976565,0.08091997868590241,1
651,977,27.875227088854217,0.08091997868590241,1
404,151,22.537298603178783,0.08091997868590241,1
819,66,75.16464117955216,0.08091997868590241,1
528,778,17.29709937945804,0.08091997868590241,1
80,682,50.633612060375164,0.08091997868590241,1
76,770,98.32664337589203,0.08091997868590241,1
25,358,69.43278283907586,0.08091997868590241,1
11,949,48.52328018564002,0.08091997868590241,1
764,175,83.61826469649299,0.08091997868590241,1
464,725,26.14102064968848,0.08091997868590241,1
821,724,72.6618439386868,0.08091997868590241,1
343,846,15.292398407932842,0.08091997868590241,1
193,511,32.06861729360702,0.08091997868590241,1
630,207,39.59452515086625,0.08091997868590241,-1
577,26,21.84091946072677,0.08091997868590241,1
648,650,17.81591366377306,0.08091997868590241,1
370,736,90.27574308194204,0.08091997868590241,1
540,945,35.29209189876441,0.08091997868590241,1
954,97,68.6724406540487,0.08091997868590241,1
526,18,65.20888725740225,0.08091997868590241,1
503,890,36.93972893075977,0.08091997868590241,1
883,794,27.424879297591946,0.08091997868590241,1
471,240,52.53737138443164,0.08091997868590241,1
678,295,48.8422709748057,0.08091997868590241,1
346,831,66.925785577345,0.08091997868590241,1
188,139,13.795757020130736,0.08091997868590241,1
468,938,70.59360130935826,0.08091997868590241,1
296,810,16.89693267890283,0.08091997868590241,1
575,122,90.45246441066509,0.08091997868590241,1
218,178,79.73122561456366,0.08091997868590241,1
525,535,37.467566917502765,0.08091997868590241,1
53,143,31.345941743053707,0.08091997868590241,1
186,640,31.46990817800419,0.08091997868590241,1
604,501,54.94501164849861,0.08091997868590241,1
66,402,60.92272798599881,0.08091997868590241,1
219,326,41.38885131916983,0.08091997868590241,1
823,517,72.94367547081329,0.08091997868590241,1
920,474,21.776901972724026,0.08091997868590241,1
605,753,35.54009910140113,0.08091997868590241,1
256,76,12.06123348558094,0.08091997868590241,1
845,540,40.48675785851642,0.08091997868590241,1
517,463,54.36543130279336,0.08091997868590241,1
424,529,51.19140255487857,0.08091997868590241,1
610,299,64.0893704312815,0.08091997868590241,1
992,215,40.970789368742096,0.08091997868590241,1
965,42,35.705157653734446,0.08091997868590241,1
407,782,49.23623912652465,0.08091997868590241,1
348,379,32.38210687670862,0.08091997868590241,1
985,27,27.39888538971545,0.08091997868590241,1
27,430,59.192505280902125,0.08091997868590241,1
530,340,41.818287236409546,0.08091997868590241,1
493,171,86.16529736058393,0.08091997868590241,1
351,365,70.83591151554911,0.08091997868590241,1
172,2,65.03726498986747,0.08091997868590241,1
899,252,12.555992749393045,0.08091997868590241,1
177,201,63.699014269593114,0.08091997868590241,1
943,583,24.978010228369428,0.08091997868590241,1
562,994,40.51039582657689,0.08091997868590241,1
220,251,64.19774116811556,0.08091997868590241,1
302,704,68.18435547959666,0.08091997868590241,1
460,464,28.303949756777627,0.08091997868590241,1
81,101,47.634216599008255,0.08091997868590241,1
858,754,37.13125764209263,0.08091997868590241,1
305,166,39.37594364330134,0.08091997868590241,1
641,965,26.123306020105748,0.08091997868590241,1
6,288,75.65543717788529,0.08091997868590241,1
838,20,36.31487418747635,0.08091997868590241,1
563,742,7.117855431544304,0.08091997868590241,1
226,232,76.1630356083264,0.08091997868590241,1
194,279,13.92802788160546,0.08091997868590241,1
284,966,38.2596652884346,0.08091997868590241,1
486,424,35.44050995690359,0.08091997868590241,1
818,917,84.19241890943134,0.08091997868590241,1
952,307,78.32585187025558,0.08091997868590241,1
355,204,30.45420544391478,0.08091997868590241,-1
485,554,61.94009599700244,0.08091997868590241,1
656,128,50.90604345021846,0.08091997868590241,1
111,282,54.65662483301719,0.08091997868590241,1
353,674,19.45167826173539,0.08091997868590241,1
150,375,47.13380268402049,0.08091997868590241,1
240,212,27.86523974547663,0.08091997868590241,1
538,238,30.181642529567792,0.08091997868590241,1
676,565,16.578023429526972,0.08091997868590241,1
425,127,38.33782714641567,0.08091997868590241,1
104,677,29.36919462479092,0.08091997868590241,1
815,264,43.56984068392426,0.08091997868590241,1
182,891,15.839120576284632,0.08091997868590241,1
521,52,28.961412226105434,0.08091997868590241,1
692,229,27.748062752276716,0.08091997868590241,1
983,834,47.24426778099908,0.08091997868590241,1
846,958,10.913452704288291,0.08091997868590241,1
909,286,38.5865899850478,0.08091997868590241,1
263,817,25.04147713190994,0.08091997868590241,1
973,624,60.231979136499625,0.08091997868590241,1
619,514,49.41645396622546,0.08091997868590241,1
309,393,63.06878935991105,0.08091997868590241,1
68,545,71.01329128758682,0.08091997868590241,1
352,368,27.53340613012183,0.08091997868590241,1
868,570,32.719850648134994,0.08091997868590241,1
572,700,75.9706962904131,0.08091997868590241,1
117,41,49.03039238932929,0.08091997868590241,1
941,882,71.63108605509039,0.08091997868590241,1
143,508,22.858235966702555,0.08091997868590241,1
913,333,75.8260394376314,0.08091997868590241,1
609,828,33.65935516609466,0.08091997868590241,1
937,985,34.68553519943348,0.08091997868590241,1
903,177,53.673345531984765,0.08091997868590241,1
887,98,43.35583599213317,0.08091997868590241,1
291,918,48.60657402636378,0.08091997868590241,1
951,130,66.15924332161393,0.08091997868590241,1
381,536,48.87739927728709,0.08091997868590241,1
783,498,58.011955869949375,0.08091997868590241,1
421,939,87.80546099521034,0.08091997868590241,1
932,872,17.127693404124376,0.08091997868590241,1
963,119,10.632115130649531,0.08091997868590241,1
886,533,22.465413364388088,0.08091997868590241,1
153,957,23.767478000058833,0.08091997868590241,1
791,568,27.031314996968543,0.08091997868590241,1
320,820,45.827835650124605,0.08091997868590241,1
700,164,34.91978559934999,0.08091997868590241,1
235,370,52.19397548943164,0.08091997868590241,1
519,702,36.91484830181502,0.08091997868590241,1
661,947,16.669995051580898,0.08091997868590241,1
591,403,56.27433959138796,0.08091997868590241,1
18,398,60.7485613387117,0.08091997868590241,1
779,323,13.435059400762576,0.08091997868590241,1
329,715,43.94694312834987,0.08091997868590241,1
357,247,28.855476072350786,0.08091997868590241,1
655,729,33.7569079732319,0.08091997868590241,1
71,713,78.97356759337497,0.08091997868590241,1
726,234,73.97528830531527,0.08091997868590241,1
133,979,14.41252014446292,0.08091997868590241,1
639,884,24.967334165098343,0.08091997868590241,-1
237,748,50.63128571890398,0.08091997868590241,1
147,476,13.14205202797447,0.08091997868590241,1
260,875,15.31521536849615,0.08091997868590241,1
586,440,55.51818163138329,0.08091997868590241,1
993,698,63.57539554930645,0.08091997868590241,1
924,10,65.13078959565048,0.08091997868590241,1
811,769,35.34414401735733,0.08091997868590241,1
265,963,44.70414717696667,0.08091997868590241,1
967,89,31.433852649384356,0.08091997868590241,1
697,418,76.36921680267564,0.08091997868590241,-1
809,218,25.56509929066798,0.08091997868590241,1
490,7,48.16669823639989,0.08091997868590241,1
585,385,79.99671779473837,0.08091997868590241,1
280,866,28.506502551544767,0.08091997868590241,-1
789,656,14.914919419322624,0.08091997868590241,1
456,791,42.14105595996955,0.08091997868590241,1
588,450,47.59770685168618,0.08091997868590241,1
507,644,11.97869185408167,0.08091997868590241,1
830,766,25.897866839983145,0.08091997868590241,1
646,211,33.5198640479924,0.08091997868590241,1
518,456,42.009185810015836,0.08091997868590241,1
26,203,36.52859435389978,0.08091997868590241,1
32,984,88.85955197564009,0.08091997868590241,1
367,751,44.87964681889461,0.08091997868590241,1
857,805,60.68837687087022,0.08091997868590241,1
938,631,44.30310619908813,0.08091997868590241,1
207,462,35.9049564637505,0.08091997868590241,1
231,117,34.84547057529217,0.08091997868590241,1
395,649,78.95854505576169,0.08091997868590241,1
810,941,29.866955659451595,0.08091997868590241,1
93,597,27.023114880654205,0.08091997868590241,1
446,852,75.58544696965299,0.08091997868590241,1
415,208,41.39047066963094,0.08091997868590241,1
169,741,16.89520187419345,0.08091997868590241,1
472,838,31.73964345909341,0.08091997868590241,1
615,123,64.63247998697696,0.08091997868590241,1
902,657,44.79645148984834,0.08091997868590241,1
330,37,15.170025433109732,0.08091997868590241,1
241,255,34.97875235034212,0.08091997868590241,1
233,442,53.60528963352249,0.08091997868590241,1
738,904,23.900270243628732,0.08091997868590241,1
636,976,39.05928339191464,0.08091997868590241,1
786,718,46.332076777889974,0.08091997868590241,1
996,390,80.75902772821824,0.08091997868590241,1
602,620,33.74942187005243,0.08091997868590241,1
670,281,69.50276249862549,0.08091997868590241,1
543,892,10.478942715364509,0.08091997868590241,1
834,716,45.609862530884705,0.08091997868590241,1
761,848,55.60965551370331,0.08091997868590241,1
300,124,50.776263767848874,0.08091997868590241,1
573,676,24.699056862206664,0.08091997868590241,1
208,126,8.313420590630093,0.08091997868590241,1
311,842,11.492551997714848,0.08091997868590241,1
852,931,44.9537210979115,0.08091997868590241,1
537,194,41.67845178677208,0.08091997868590241,1
506,893,78.66988331438974,0.08091997868590241,1
321,936,59.315121943895285,0.08091997868590241,1
989,472,41.228384504957006,0.08091997868590241,1
843,609,6.051217313521753,0.08091997868590241,1
298,443,48.21150444819405,0.08091997868590241,1
719,11,40.885159916025636,0.08091997868590241,1
437,594,71.53210901371297,0.08091997868590241,1
431,438,51.080171011875656,0.08091997868590241,1
482,775,40.21156579538336,0.08091997868590241,1
711,608,36.54872737100038,0.08091997868590241,1
199,459,44.985222951084914,0.08091997868590241,1
67,940,50.15419463312473,0.08091997868590241,1
118,388,41.574411658595494,0.08091997868590241,1
38,502,55.00912487668803,0.08091997868590241,1
461,183,63.222484581259096,0.08091997868590241,1
628,303,39.66087292459576,0.08091997868590241,1
836,290,16.05911268131718,0.08091997868590241,1
236,55,25.43287898014654,0.08091997868590241,1
83,230,90.64467428312345,0.08091997868590241,1
401,324,28.10494514015363,0.08091997868590241,1
634,760,26.654985900489283,0.08091997868590241,1
165,220,31.479611562980544,0.08091997868590241,1
374,150,58.7548142671436,0.08091997868590241,1
242,423,38.8822172133872,0.08091997868590241,1
419,721,45.144735455670556,0.08091997868590241,1
137,435,89.31200360071655,0.08091997868590241,1
620,933,13.0452975902902,0.08091997868590241,1
386,193,43.88026686833403,0.08091997868590241,1
477,886,31.133337435543982,0.08091997868590241,1
36,436,49.81590311988343,0.08091997868590241,1
428,80,72.00827721876792,0.08091997868590241,1
69,549,71.36150682390453,0.08091997868590241,1
209,954,27.521612453511548,0.08091997868590241,1
204,905,56.29092472162806,0.08091997868590241,1
658,998,38.99480364547451,0.08091997868590241,1
135,858,37.25357791437018,0.08091997868590241,1
614,239,58.85467345993838,0.08091997868590241,1
824,134,76.6405991650466,0.08091997868590241,1
430,632,28.00372067993461,0.08091997868590241,1
660,47,42.91409060483502,0.08091997868590241,1
686,955,62.114794534193365,0.08091997868590241,-1
336,210,40.504277849491,0.08091997868590241,1
709,860,55.75897386022481,0.08091997868590241,1
732,783,22.372023910401236,0.08091997868590241,1
410,719,66.07084656261218,0.08091997868590241,1
844,845,23.304704472794675,0.08091997868590241,1
723,221,32.91699363520832,0.08091997868590241,1
347,412,38.68820331686743,0.08091997868590241,1
946,142,27.055025946217672,0.08091997868590241,1
31,961,76.59116733808841,0.08091997868590241,1
10,730,75.5986057382324,0.08091997868590241,1
702,244,43.65097763988614,0.08091997868590241,1
753,121,50.86392815290021,0.08091997868590241,1
944,162,74.02283858312808,0.08091997868590241,1
827,176,23.343740987240402,0.08091997868590241,1
926,635,57.047496589942774,0.08091997868590241,1
408,312,19.728340813735635,0.08091997868590241,1
574,157,52.48438884984522,0.08091997868590241,1
447,621,19.000324244904775,0.08091997868590241,1
324,466,28.496374144204985,0.08091997868590241,1
957,785,60.695761299676256,0.08091997868590241,1
984,305,74.27135158895184,0.08091997868590241,1
885,273,24.60824661958945,0.08091997868590241,1
682,510,87.36942035831787,0.08091997868590241,-1
14,343,49.32965786054913,0.08091997868590241,1
755,843,52.98243620069572,0.08091997868590241,1
315,431,16.133973037234227,0.08091997868590241,-1
729,348,41.331907156647944,0.08091997868590241,1
501,728,17.261822587988398,0.08091997868590241,1
205,415,17.8272643871776,0.08091997868590241,1
157,24,82.85289562945125,0.08091997868590241,1
833,543,71.53819218803106,0.08091997868590241,1
203,40,55.46281703448119,0.08091997868590241,1
499,181,7.572478872724869,0.08091997868590241,1
724,411,100.54789383434061,0.08091997868590241,1
144,271,30.542297015803424,0.08091997868590241,1
978,980,25.94249279907184,0.08091997868590241,1
423,617,49.50735499703395,0.08091997868590241,1
183,266,19.85552998111394,0.08091997868590241,1
916,68,47.94069290682738,0.08091997868590241,1
668,986,65.05312813418362,0.08091997868590241,1
547,5,34.11651760468437,0.08091997868590241,1
380,364,46.44162768350061,0.08091997868590241,-1
297,523,13.521753394238639,0.08091997868590241,1
879,110,36.709283730120276,0.08091997868590241,1
358,93,14.605175593255762,0.08091997868590241,1
488,135,22.147125021663534,0.08091997868590241,1
252,910,38.17746736541543,0.08091997868590241,1
382,967,52.15848996415827,0.08091997868590241,1
878,934,61.34528549180417,0.08091997868590241,1
897,744,19.12141522537851,0.08091997868590241,1
631,578,41.38661068042986,0.08091997868590241,1
122,351,34.36635924588797,0.08091997868590241,1
790,228,41.726849473826505,0.08091997868590241,1
590,217,37.233540025332594,0.08091997868590241,-1
89,869,34.25900008269357,0.08091997868590241,1
782,678,62.442824330945434,0.08091997868590241,1
416,665,10.931231183992642,0.08091997868590241,1
405,972,14.492503439870756,0.08091997868590241,1
616,887,54.00527910130252,0.08091997868590241,1
613,278,55.64765875418564,0.08091997868590241,1
57,566,57.25796446163289,0.08091997868590241,1
478,878,35.88628073395633,0.08091997868590241,1
666,116,23.206223283523283,0.08091997868590241,1
632,596,30.532465720192945,0.08091997868590241,1
15,1000,56.21350140367637,0.08091997868590241,1
217,1000,27.59340442452375,0.08091997868590241,1
308,1000,36.43580822412902,0.08091997868590241,1
332,1000,44.54307967473463,0.08091997868590241,1
354,1000,44.146556547515424,0.08091997868590241,1
458,1000,21.637765855366034,0.08091997868590241,1
554,1000,25.566645685614297,0.08091997868590241,1
570,1000,37.60461805065741,0.08091997868590241,1
772,1000,69.70238457384968,0.08091997868590241,1
799,1000,72.2112110806589,0.08091997868590241,1
812,1000,2.8540296388739232,0.08091997868590241,1
873,1000,32.91322401340275,0.08091997868590241,1
